003770561	*	uk	uk	014940022	|||	rus			VENELIN, Yury Ivanovich.		Скандинавоманія и ея поклонники, или столѣтнія изысканія о Варягахъ, etc. [electronic resource]		Москва, 1842.					lsidyv3866a1cb
003799811	*	uk	uk	014940027	|||	rus			VINOGRADOV, Pavel Gavriilovich, Sir.		Изслѣдованія по соціальной исторіи Англіи въ средніе вѣка.. [electronic resource]		С.-Петербургъ, 1887.					lsidyv3871ab20
004011538	*	uk	uk	014940084	|||	rus			ZANEVICH, Ivan.		Знесенє панщини в Галичині. Причинок до історіі суспільного житя і суспільних поглядів, 1830-1848 рр. (Перша половина.). [electronic resource]		Львів, 1895 [1896]					lsidyv385ea5c2
001702929	*	de	de	015106036	|||	rus			HOENEKE, Bartolomäus.		Die jüngere Livländische Reimchronik des B. H. 1315-1348. [Edited with an introduction and notes] von ... K. Höhlbaum. [electronic resource]		Leipzig, 1872.			HOEHLBAUM, Constantin.		lsidyv3896e913
001926207	*	de	de	015106065	|||	dut			KANTER, Johan de.		De Franschen in Walcheren. [electronic resource]		Middelburg, 1814.					lsidyv38965b7b
003987060	*	nl	nl	015106339	|||	ger			WURM, Christian Friedrich.		Niederland und Venedig. Nederland en Venetie, door Mr. J. C. de Jonge ... 's Gravenhage 1852. [A review.] [electronic resource]		[Brunswick, 1853]			JONGE, Johannes Cornelis de.		lsidyv38964f60
003995356	*	uk	uk	015106341	|||	rus			YASINSKY, Anton Nikitich.		Сочиненія Князя Курбскаго, какъ историческій матеріалъ.. [electronic resource]		pp. 215. въ Москвѣ, 1889.			KURBSKY, Andrei Mikhailovich, Prince.		lsidyv3883f2ad
001060315	*	cy	cy	015111147	|||	gle			ELLIS, Owen R.		Hanes Prydain Fawr: o'r cyfnod boreuaf hyd yr amser presenol, etc. [With plates.] [electronic resource]		London ; New York : London Printing & Publishing Co., [1875?]					lsidyv38b3973f -- lsidyv38a2bf81
000474770	*	da	da	015178025	|||	swe			BRINK, Carl Olof.		Historisk öfversigt af fängelse-systemerna samt svenska lagstiftningen rörande fängelserna. [electronic resource]		Stockholm, 1848.					lsidyv2c616640
000833687	*	unk	unk	015178088	|||	eng			CULLEN, Edward.		"[The Isthmus of Darien Ship Canal. (With maps.) [With an appendix consisting of a Vocabulary of Words in the Language of the Tule or Darien Indians"".]] [electronic resource]"""	[Another edition.] With a full history of the Scotch colony of Darien, several maps, views of the country, and original documents ... Second edition, much enlarged.	London : Effingham Wilson, 1853.					lsidyv2ae7aade
000925259	*	en	en	015178114	|||	fre			DEWAR, Daniel, Rev., LL.D.		Elements of Moral Philosophy, and of Christian Ethics. [electronic resource]		London : J. Duncan, 1826.					lsidyv2b0eadd0 -- lsidyv2ea7e8e1
002453583	*	pt	pt	015178302	|||	spa			MELLO MORAES, Alexandre José de, the Elder.		Brasil Historico. 2a serie-1867. tomo II. [electronic resource]		Rio de Janeiro, 1867.					lsidyv2b09e87c
002474033	*	es	es	015178306	|||	fre				Mexico.	Comunicacion oficial del Supremo Gobierno provisional de Méjico, dirigida al del Estado, y dictámen de la Comision especial, nombrada por la Cámara de diputados, contraido à la respuesta que debe dársele. [16 May, 1842.] [electronic resource]		Merida de Yucatan, 1842.					lsidyv2b0a2cf3
002514770	*	af	af	015178317	|||	dut			MODDERMAN, A. E. J.		[Straf-geen kwaad. Redevoering ...] [electronic resource]	[Another edition.]	Amsterdam, 1864.					lsidyv2c67cdf8
002545731	*	pt	pt	015178324	|||	spa			MOREIRA DE AZEVEDO, Manoel Duarte.		Rio da Prata e Paraguay. Quadros guerreiros. [electronic resource]		Rio de Janeiro, 1871.					lsidyv2b0d1b61
003003429	*	cy	cy	015178404	|||	gle			PRYSE, Robert John, called Gweirydd ap Rhys.		Hanes y Brytaniaid a'r Cymry. [electronic resource]		Llundain, [1873-76]					lsidyv2ae96699
003993232	*	uk	uk	015178554	|||	rus			YABLOCHKOV, Mikhail Tikhonovich.		Исторія Дворянскаго Сословія въ Россіи.. [electronic resource]		С.-Петербургъ, 1876.					lsidyv2b0dd9e4
002704511	*	pt	pt	015211040	|||	spa			OLIVEIRA LIMA, Manoel de.		Pernambuco. Seu desenvolvimento historico. [electronic resource]		Leipzig, 1895.					lsidyv2ccd58db
003475127	*	en	en	015264399	|||	lat			STALLBAUM, Johann Gottfried.		Diatribe in Platonis Politicum, etc. [electronic resource]		Lipsiae, [1840]			Plato		lsidyv2ea9b444
000052261	*	fr	fr	015742556	|||	eng			Alis, Harry, 1857-1895.		A la Conquête du Tchad. Avec 29 gravures, etc. [electronic resource]		Paris, 1891.					lsidyv35599f09
001791698	*	uk	uk	015742911	|||	rus			ILOVAISKY, Dmitry Ivanovich.		Исторія Россіи. том 1-5.. [electronic resource]		Москва, 1876-1905.					lsidyv381d9720 -- lsidyv381da85d -- lsidyv3e2d0aaf -- lsidyv381ceceb
002033705	*	uk	uk	015742930	|||	rus			KULISH, Panteleimon Aleksandrovich.		Исторія возсоединенія Руси. Част. 1-3.. [electronic resource]		С.-Петербургъ, 1874-77.					lsidyv381d7102 -- lsidyv381d5c1e -- lsidyv381d6595
002157988	*	cy	cy	015742937	|||	gle			LEWIS, Titus.		Hanes Prydain Fawr yn Wladol a Chrefyddol ... Wedi ei ddiwygio a'i helaethu gan John Emlyn Jones, etc. [With a portrait.] [electronic resource]		Caerfyrddin : W. Morgan Evans, 1857.			JONES, John Emlyn.		lsidyv3e4ffabe
003437575	*	uk	uk	015743100	|||	rus			SOLOV'EV, Sergei Mikhailovich, the Historian.		Исторія паденія Польши.. [electronic resource]		Москва, 1863.					lsidyv381e0c15
