Print ID	Scan ID	DOM ID	ARK
000791345	014860276	lsidyv3627a6bb	ark:/81055/vdc_00000000AB06
000794914	014860277	lsidyv3625ff31	ark:/81055/vdc_00000000A9E6
000795252	014860278	lsidyv3634a64a	ark:/81055/vdc_00000000B19C
000797759	014860279	lsidyv363a5be8	ark:/81055/vdc_00000000B502
000798306	014860280	lsidyv3624b8d0	ark:/81055/vdc_00000000A938
000798680	014860281	lsidyv363c9316,lsidyv361537d8	ark:/81055/vdc_00000000B730,ark:/81055/vdc_000000009FEA
000803894	014860282	lsidyv3600291d	ark:/81055/vdc_0000000095AC
000810659	014860283	lsidyv36156c2f	ark:/81055/vdc_00000000A050
000820381	014860284	lsidyv3603307a	ark:/81055/vdc_000000009834
000822336	014860285	lsidyv3627884d	ark:/81055/vdc_00000000AAE2
000826895	014860286	lsidyv3609f3fc	ark:/81055/vdc_000000009D14
000828195	014860287	lsidyv3614d9b4	ark:/81055/vdc_000000009F36
000828463	014860288	lsidyv361911f9	ark:/81055/vdc_00000000A2CC
000831419	014860289	lsidyv361d1812	ark:/81055/vdc_00000000A548
000832176	014860290	lsidyv363a082f	ark:/81055/vdc_00000000B4B4
000832177	014860291	lsidyv363a3a64	ark:/81055/vdc_00000000B4EA
000843623	014860292	lsidyv36153303	ark:/81055/vdc_000000009FD8
000847635	014860293	lsidyv36032fed	ark:/81055/vdc_00000000982E
000848152	014860294	lsidyv36033f9d	ark:/81055/vdc_00000000986A
000848812	014860295	lsidyv35ffa84e	ark:/81055/vdc_000000009510
000853238	014860296	lsidyv36283410	ark:/81055/vdc_00000000AB7E
000858914	014860297	lsidyv36369336	ark:/81055/vdc_00000000B292
000866692	014860298	lsidyv35feab48	ark:/81055/vdc_00000000942C
000867002	014860299	lsidyv36385a7c	ark:/81055/vdc_00000000B39A
000867393	014860300	lsidyv36233356	ark:/81055/vdc_00000000A83C
000868096	014860301	lsidyv3633a984	ark:/81055/vdc_00000000B0D6
000870985	014860302	lsidyv361c76be	ark:/81055/vdc_00000000A4DC
000877394	014860303	lsidyv35ffe321	ark:/81055/vdc_000000009552
000878149	014860304	lsidyv360941f1	ark:/81055/vdc_000000009CAE
000878413	014860305	lsidyv36013582	ark:/81055/vdc_0000000096C6
000889067	014860306	lsidyv360b18a5,lsidyv3dbda1b5	ark:/81055/vdc_000000009DEC,ark:/81055/vdc_000000009DE6
000889276	014860307	lsidyv361ff628	ark:/81055/vdc_00000000A662
000889308	014860308	lsidyv36033646	ark:/81055/vdc_00000000984C
000890366	014860309	lsidyv36334081	ark:/81055/vdc_00000000B082
000897142	014860310	lsidyv364f94cb,lsidyv3616f137	ark:/81055/vdc_00000000C420,ark:/81055/vdc_00000000A1A0
000899029	014860311	lsidyv360b7b04	ark:/81055/vdc_000000009E28
000902672	014860312	lsidyv36044798	ark:/81055/vdc_00000000992A
000902958	014860313	lsidyv361c87f3	ark:/81055/vdc_00000000A4E8
000907727	014860314	lsidyv3620fbee	ark:/81055/vdc_00000000A6EC
000907778	014860315	lsidyv360a3f9c	ark:/81055/vdc_000000009D5C
000907859	014860316	lsidyv363572c4	ark:/81055/vdc_00000000B1F0
000913278	014860317	lsidyv3630bf76	ark:/81055/vdc_00000000AED8
000913291	014860318	lsidyv3630bef5	ark:/81055/vdc_00000000AED2
000913550	014860319	lsidyv360872ce	ark:/81055/vdc_000000009C30
000914438	014860320	lsidyv3621e78f	ark:/81055/vdc_00000000A76A
000915082	014860321	lsidyv36087624	ark:/81055/vdc_000000009C36
000915155	014860322	lsidyv362005f3	ark:/81055/vdc_00000000A66E
000916715	014860323	lsidyv36250e36	ark:/81055/vdc_00000000A962
000918609	014860324	lsidyv360444bf	ark:/81055/vdc_000000009924
000918751	014860325	lsidyv360c07bb	ark:/81055/vdc_000000009E76
000918978	014860326	lsidyv360c4023	ark:/81055/vdc_000000009E9A
000919210	014860327	lsidyv361920c1	ark:/81055/vdc_00000000A2D8
000919940	014860328	lsidyv3625500b	ark:/81055/vdc_00000000A980
000920889	014860329	lsidyv3647c623,lsidyv360a752a	ark:/81055/vdc_00000000BF0A,ark:/81055/vdc_000000009D7A
000925372	014860330	lsidyv3632ccc8	ark:/81055/vdc_00000000B04C
000928792	014860331	lsidyv363b4c24	ark:/81055/vdc_00000000B58C
000929249	014860332	lsidyv3642317e,lsidyv360b0ceb	ark:/81055/vdc_00000000BBA4,ark:/81055/vdc_000000009DE0
000935439	014860333	lsidyv361834e4	ark:/81055/vdc_00000000A24E
000941360	014860334	lsidyv361c7fb2	ark:/81055/vdc_00000000A4E2
000944888	014860335	lsidyv36013e99	ark:/81055/vdc_0000000096DE
000953314	014860336	lsidyv35fea109	ark:/81055/vdc_0000000093D8
000957304	014860337	lsidyv35fffc49	ark:/81055/vdc_000000009576
000958271	014860338	lsidyv363022a8	ark:/81055/vdc_00000000AE6C
000959759	014860339	lsidyv3630b1ed	ark:/81055/vdc_00000000AEC0
000962520	014860340	lsidyv3617ee8d	ark:/81055/vdc_00000000A224
000972855	014860341	lsidyv35ffacbe	ark:/81055/vdc_00000000951C
000975124	014860342	lsidyv361b9ccd	ark:/81055/vdc_00000000A458
000975404	014860343	lsidyv36154168	ark:/81055/vdc_00000000A002
000977005	014860344	lsidyv360011bd	ark:/81055/vdc_00000000959A
000984159	014860345	lsidyv3635a069	ark:/81055/vdc_00000000B20E
000984174	014860346	lsidyv3635fb81	ark:/81055/vdc_00000000B244
000984891	014860347	lsidyv360501e1	ark:/81055/vdc_0000000099D8
000986167	014860348	lsidyv3646e8d4,lsidyv3647187a,lsidyv360af0d8,lsidyv3646f1ad	ark:/81055/vdc_00000000BE7A,ark:/81055/vdc_00000000BE98,ark:/81055/vdc_000000009DD4,ark:/81055/vdc_00000000BE80
000991829	014860349	lsidyv360419c3	ark:/81055/vdc_0000000098FA
000991830	014860350	lsidyv36041a44	ark:/81055/vdc_000000009906
000992037	014860351	lsidyv36220ef6	ark:/81055/vdc_00000000A788
000992710	014860352	lsidyv3625a484	ark:/81055/vdc_00000000A9BC
000993522	014860353	lsidyv361add4b	ark:/81055/vdc_00000000A3EC
000994515	014860354	lsidyv364517d9,lsidyv3644f4a4,lsidyv3dbd865e,lsidyv36456418,lsidyv3dbefb27,lsidyv3dbd2f9d,lsidyv360997a2	ark:/81055/vdc_00000000BD66,ark:/81055/vdc_00000000BD5A,ark:/81055/vdc_000000009DA4,ark:/81055/vdc_00000000BD8A,ark:/81055/vdc_00000000A1BE,ark:/81055/vdc_000000009CC0,ark:/81055/vdc_000000009CD8
000998130	014860355	lsidyv362233fd	ark:/81055/vdc_00000000A7A0
000998868	014860356	lsidyv360be263	ark:/81055/vdc_000000009E64
001001030	014860357	lsidyv361f6932,lsidyv3dbffb9f,lsidyv3dbfe4ce	ark:/81055/vdc_00000000A644,ark:/81055/vdc_00000000A656,ark:/81055/vdc_00000000A650
001001034	014860358	lsidyv361f9b7a	ark:/81055/vdc_00000000A64A
001001558	014860359	lsidyv36452b85,lsidyv3644d8a1,lsidyv36097dcb	ark:/81055/vdc_00000000BD6C,ark:/81055/vdc_00000000BD48,ark:/81055/vdc_000000009CCC
001002894	014860360	lsidyv361ad35a	ark:/81055/vdc_00000000A3E6
001004040	014860361	lsidyv3620dbbc,lsidyv3620b41a	ark:/81055/vdc_00000000A6E0,ark:/81055/vdc_00000000A6CE
001009785	014860362	lsidyv36259875	ark:/81055/vdc_00000000A9B6
001012996	014860363	lsidyv3614888b	ark:/81055/vdc_000000009EE2
001013164	014860364	lsidyv36202301	ark:/81055/vdc_00000000A680
001015914	014860365	lsidyv36217e8f	ark:/81055/vdc_00000000A734
001017005	014860366	lsidyv361c47e3	ark:/81055/vdc_00000000A4C4
001017048	014860367	lsidyv3620467d	ark:/81055/vdc_00000000A692
001017055	014860368	lsidyv3616f440	ark:/81055/vdc_00000000A1A6
001018083	014860369	lsidyv36186cd6	ark:/81055/vdc_00000000A272
001024664	014860370	lsidyv3609551a	ark:/81055/vdc_000000009CB4
001032054	014860371	lsidyv36033475	ark:/81055/vdc_000000009846
001036234	014860372	lsidyv36011031	ark:/81055/vdc_0000000096A8
001038062	014860373	lsidyv36010ef0	ark:/81055/vdc_0000000096A2
001045953	014860374	lsidyv3db6a600	ark:/81055/vdc_00000000998A
001049658	014860375	lsidyv363236c3	ark:/81055/vdc_00000000AFF8
001064045	014860376	lsidyv36155314	ark:/81055/vdc_00000000A032
001064052	014860377	lsidyv36283c47	ark:/81055/vdc_00000000AB84
001076469	014860378	lsidyv36288599	ark:/81055/vdc_00000000ABD2
001076480	014860379	lsidyv36288375	ark:/81055/vdc_00000000ABC6
001091956	014860380	lsidyv36b2a3d7,lsidyv35ff1491	ark:/81055/vdc_000000010068,ark:/81055/vdc_0000000094BC
001091960	014860381	lsidyv35feebdd	ark:/81055/vdc_00000000949E
001091965	014860382	lsidyv35ff2000	ark:/81055/vdc_0000000094C2
001091966	014860383	lsidyv35feea6c	ark:/81055/vdc_000000009498
001184180	014860384	lsidyv36275cc5	ark:/81055/vdc_00000000AAB2
001185708	014860385	lsidyv36152e59	ark:/81055/vdc_000000009FB4
001189468	014860386	lsidyv36679b71,lsidyv3667b4ad,lsidyv36248ea4	ark:/81055/vdc_00000000D28A,ark:/81055/vdc_00000000D296,ark:/81055/vdc_00000000A926
001191776	014860387	lsidyv361df8d6,lsidyv361e1d29	ark:/81055/vdc_00000000A5C0,ark:/81055/vdc_00000000A5D8
001202870	014860388	lsidyv3615840c	ark:/81055/vdc_00000000A07A
001204859	014860389	lsidyv363ed08b,lsidyv363629d5	ark:/81055/vdc_00000000B946,ark:/81055/vdc_00000000B25C
001217932	014860390	lsidyv36268cce,lsidyv3dcc0a74,lsidyv3dc0c927	ark:/81055/vdc_00000000AA40,ark:/81055/vdc_00000000D3AA,ark:/81055/vdc_00000000A9FE
001220642	014860391	lsidyv363e848a,lsidyv3632572d,lsidyv36323fed	ark:/81055/vdc_00000000B8FE,ark:/81055/vdc_00000000B010,ark:/81055/vdc_00000000AFFE
001220794	014860392	lsidyv3643a71d,lsidyv3643cb29,lsidyv3608daeb,lsidyv36438fb8	ark:/81055/vdc_00000000BCA6,ark:/81055/vdc_00000000BCBE,ark:/81055/vdc_000000009C72,ark:/81055/vdc_00000000BC9A
001221719	014860393	lsidyv36056247	ark:/81055/vdc_000000009A0E
001221964	014860394	lsidyv362eccd1,lsidyv362ed8e6,lsidyv362ee4b9,lsidyv362f08a6	ark:/81055/vdc_00000000ADB2,ark:/81055/vdc_00000000ADB8,ark:/81055/vdc_00000000ADBE,ark:/81055/vdc_00000000ADD0
001224073	014860395	lsidyv36079e22,lsidyv36078ea8	ark:/81055/vdc_000000009B9A,ark:/81055/vdc_000000009B8E
001225358	014860396	lsidyv36185666	ark:/81055/vdc_00000000A266
001234315	014860397	lsidyv362267ed	ark:/81055/vdc_00000000A7C4
001238379	014860398	lsidyv35ffc68a	ark:/81055/vdc_00000000953A
001238619	014860399	lsidyv3602496a	ark:/81055/vdc_00000000978C
001247214	014860400	lsidyv3615144b	ark:/81055/vdc_000000009F84
001248544	014860401	lsidyv3616338e	ark:/81055/vdc_00000000A116
001253862	014860402	lsidyv3600bce1	ark:/81055/vdc_000000009612
001258720	014860403	lsidyv36263060	ark:/81055/vdc_00000000AA04
001264120	014860404	lsidyv362f8cd6,lsidyv362efc28,lsidyv362f9a1a,lsidyv362f4156,lsidyv362f750d,lsidyv362f25cd,lsidyv362f5c2c,lsidyv362f8034,lsidyv362f684a,lsidyv362f4e0d	ark:/81055/vdc_00000000AE24,ark:/81055/vdc_00000000ADCA,ark:/81055/vdc_00000000AE2A,ark:/81055/vdc_00000000AE00,ark:/81055/vdc_00000000AE18,ark:/81055/vdc_00000000ADE8,ark:/81055/vdc_00000000AE0C,ark:/81055/vdc_00000000AE1E,ark:/81055/vdc_00000000AE12,ark:/81055/vdc_00000000AE06
001278675	014860405	lsidyv361b2143	ark:/81055/vdc_00000000A41C
001278742	014860406	lsidyv36178e1b	ark:/81055/vdc_00000000A1FA
001279404	014860407	lsidyv36356b87	ark:/81055/vdc_00000000B1EA
001284056	014860408	lsidyv3609c9e0	ark:/81055/vdc_000000009CF0
001284131	014860409	lsidyv3621fbde	ark:/81055/vdc_00000000A77C
001304882	014860410	lsidyv3637d865,lsidyv3637cc8c	ark:/81055/vdc_00000000B358,ark:/81055/vdc_00000000B352
001305344	014860411	lsidyv363a50d2	ark:/81055/vdc_00000000B4F6
001307199	014860412	lsidyv363442c1,lsidyv363e9668,lsidyv36343301,lsidyv36342de8,lsidyv36343db4,lsidyv3634389b,lsidyv363ec47e,lsidyv363448a3	ark:/81055/vdc_00000000B14E,ark:/81055/vdc_00000000B90A,ark:/81055/vdc_00000000B13C,ark:/81055/vdc_00000000B136,ark:/81055/vdc_00000000B148,ark:/81055/vdc_00000000B142,ark:/81055/vdc_00000000B934,ark:/81055/vdc_00000000B154
001312069	014860413	lsidyv36033787	ark:/81055/vdc_000000009852
001314693	014860414	lsidyv36157eed	ark:/81055/vdc_00000000A068
001318312	014860415	lsidyv362c2ab3	ark:/81055/vdc_00000000ACE6
001325122	014860416	lsidyv3600b19b	ark:/81055/vdc_0000000095E8
001328287	014860417	lsidyv363474bc	ark:/81055/vdc_00000000B184
001333351	014860418	lsidyv362b9506	ark:/81055/vdc_00000000ACCE
001334601	014860419	lsidyv361b7cc1	ark:/81055/vdc_00000000A44C
001341610	014860420	lsidyv36019666	ark:/81055/vdc_000000009732
001341923	014860421	lsidyv363848fa	ark:/81055/vdc_00000000B38E
001347275	014860422	lsidyv363a135a	ark:/81055/vdc_00000000B4C6
001347532	014860423	lsidyv361c0a42	ark:/81055/vdc_00000000A49A
001349083	014860424	lsidyv3637097a	ark:/81055/vdc_00000000B2DA
001351250	014860425	lsidyv361de8fb	ark:/81055/vdc_00000000A5B4
001354855	014860426	lsidyv3645f223,lsidyv360aa3fe	ark:/81055/vdc_00000000BDF0,ark:/81055/vdc_000000009DAA
001356516	014860427	lsidyv36081d00	ark:/81055/vdc_000000009BFA
001360584	014860428	lsidyv3631963f	ark:/81055/vdc_00000000AF74
001364462	014860429	lsidyv360bd168	ark:/81055/vdc_000000009E58
001373075	014860430	lsidyv3633ec4a	ark:/81055/vdc_00000000B100
001373134	014860431	lsidyv36379ecb	ark:/81055/vdc_00000000B334
001375305	014860432	lsidyv3615d34f	ark:/81055/vdc_00000000A0BC
001375370	014860433	lsidyv36388ba9	ark:/81055/vdc_00000000B3B8
001375381	014860434	lsidyv3606f0de	ark:/81055/vdc_000000009B16
001375587	014860435	lsidyv36246b66	ark:/81055/vdc_00000000A914
001377551	014860436	lsidyv361d10c2	ark:/81055/vdc_00000000A542
001380473	014860437	lsidyv3632be61	ark:/81055/vdc_00000000B040
001387954	014860438	lsidyv362672cd	ark:/81055/vdc_00000000AA34
001399384	014860439	lsidyv360c1495	ark:/81055/vdc_000000009E7C
001414322	014860440	lsidyv360b70f3	ark:/81055/vdc_000000009E1C
001421662	014860441	lsidyv36274a55	ark:/81055/vdc_00000000AA9A
001429731	014860442	lsidyv3621ac07,lsidyv362191b2,lsidyv3621868d,lsidyv3663a10e,lsidyv3621c803,lsidyv3663abb4,lsidyv3621dc11,lsidyv36219cda	ark:/81055/vdc_00000000A74C,ark:/81055/vdc_00000000A740,ark:/81055/vdc_00000000A73A,ark:/81055/vdc_00000000CFA2,ark:/81055/vdc_00000000A758,ark:/81055/vdc_00000000CFA8,ark:/81055/vdc_00000000A764,ark:/81055/vdc_00000000A746
001430664	014860443	lsidyv360a62f1	ark:/81055/vdc_000000009D74
001430902	014860444	lsidyv3620c8dd	ark:/81055/vdc_00000000A6D4
001431690	014860445	lsidyv3620a8d4	ark:/81055/vdc_00000000A6C8
001436132	014860446	lsidyv362785ec	ark:/81055/vdc_00000000AADC
001449792	014860447	lsidyv361caf0f	ark:/81055/vdc_00000000A500
001450702	014860448	lsidyv360c354d	ark:/81055/vdc_000000009E94
001450765	014860449	lsidyv361dc001	ark:/81055/vdc_00000000A59C
001451609	014860450	lsidyv3639f58d	ark:/81055/vdc_00000000B4A8
001452016	014860451	lsidyv363a9e5d	ark:/81055/vdc_00000000B532
001456370	014860452	lsidyv3660ec76,lsidyv36162a4b,lsidyv3660c3c4,lsidyv36334333,lsidyv3633230a	ark:/81055/vdc_00000000CE10,ark:/81055/vdc_00000000A110,ark:/81055/vdc_00000000CDE6,ark:/81055/vdc_00000000B088,ark:/81055/vdc_00000000B076
001457173	014860453	lsidyv360a305d	ark:/81055/vdc_000000009D50
001457351	014860454	lsidyv363afed2	ark:/81055/vdc_00000000B562
001462851	014860455	lsidyv35feb20a	ark:/81055/vdc_000000009444
001465182	014860456	lsidyv362fd76c	ark:/81055/vdc_00000000AE4E
001470127	014860457	lsidyv361e056c	ark:/81055/vdc_00000000A5C6
001472112	014860458	lsidyv3600f002	ark:/81055/vdc_000000009672
001476925	014860459	lsidyv36207d7a	ark:/81055/vdc_00000000A6B0
001477504	014860460	lsidyv360c534e	ark:/81055/vdc_000000009EA6
001478348	014860461	lsidyv3600b407	ark:/81055/vdc_0000000095F4
001480747	014860462	lsidyv361a90af	ark:/81055/vdc_00000000A3B0
001488365	014860463	lsidyv36033e27	ark:/81055/vdc_000000009864
001500212	014860464	lsidyv3628b99a	ark:/81055/vdc_00000000AC02
001500242	014860465	lsidyv3627238c	ark:/81055/vdc_00000000AA5E
001500288	014860466	lsidyv360b9e0c	ark:/81055/vdc_000000009E34
001500333	014860467	lsidyv360138ba	ark:/81055/vdc_0000000096D2
001501635	014860468	lsidyv3600f4fb	ark:/81055/vdc_000000009684
001505156	014860469	lsidyv3630be20	ark:/81055/vdc_00000000AECC
001518072	014860470	lsidyv361536a3	ark:/81055/vdc_000000009FE4
001518117	014860471	lsidyv36073688	ark:/81055/vdc_000000009B46
001524948	014860472	lsidyv360a5406	ark:/81055/vdc_000000009D68
001531006	014860473	lsidyv36084498	ark:/81055/vdc_000000009C12
001531583	014860474	lsidyv3625c42a	ark:/81055/vdc_00000000A9C8
001532583	014860475	lsidyv36263b68	ark:/81055/vdc_00000000AA0A
001533983	014860476	lsidyv36334ea6	ark:/81055/vdc_00000000B09A
001537223	014860477	lsidyv3617158a	ark:/81055/vdc_00000000A1C4
001537270	014860478	lsidyv364478ed,lsidyv3608ea59,lsidyv36090918	ark:/81055/vdc_00000000BD0C,ark:/81055/vdc_000000009C78,ark:/81055/vdc_000000009C84
001538270	014860479	lsidyv361d2257	ark:/81055/vdc_00000000A54E
001538340	014860480	lsidyv361cc414	ark:/81055/vdc_00000000A50C
001538411	014860481	lsidyv361f31a7,lsidyv361ed136,lsidyv36629d93,lsidyv3dc01502,lsidyv361efad3,lsidyv367d3edd	ark:/81055/vdc_00000000A63E,ark:/81055/vdc_00000000A632,ark:/81055/vdc_00000000CF06,ark:/81055/vdc_00000000A67A,ark:/81055/vdc_00000000A638,ark:/81055/vdc_00000000E2BC
001539691	014860482	lsidyv3609273a	ark:/81055/vdc_000000009C9C
001549021	014860483	lsidyv3600b55d	ark:/81055/vdc_000000009600
001551624	014860484	lsidyv3dbdbb8a	ark:/81055/vdc_000000009DF2
001556745	014860485	lsidyv3614ca74	ark:/81055/vdc_000000009F12
001560719	014860486	lsidyv3615fc72	ark:/81055/vdc_00000000A0DA
001562487	014860487	lsidyv36042a17	ark:/81055/vdc_000000009912
001564165	014860488	lsidyv364907ab,lsidyv360c5d2f,lsidyv360c8560	ark:/81055/vdc_00000000BFEE,ark:/81055/vdc_000000009EB8,ark:/81055/vdc_000000009ED0
001568043	014860489	lsidyv36310224	ark:/81055/vdc_00000000AF20
001578053	014860490	lsidyv3623026e	ark:/81055/vdc_00000000A81E
001579077	014860491	lsidyv363689dd	ark:/81055/vdc_00000000B28C
001583843	014860492	lsidyv3619569a	ark:/81055/vdc_00000000A308
001585232	014860493	lsidyv3600b4b8	ark:/81055/vdc_0000000095FA
001591828	014860494	lsidyv36157c2c	ark:/81055/vdc_00000000A062
001592553	014860495	lsidyv36157304	ark:/81055/vdc_00000000A056
001594458	014860496	lsidyv3639774f,lsidyv363991df	ark:/81055/vdc_00000000B454,ark:/81055/vdc_00000000B466
001604418	014860497	lsidyv3600f23f	ark:/81055/vdc_000000009678
001604497	014860498	lsidyv36053e14	ark:/81055/vdc_0000000099F6
001607508	014860499	lsidyv3600bde6	ark:/81055/vdc_000000009618
001610827	014860500	lsidyv3601520d	ark:/81055/vdc_0000000096FC
001611068	014860501	lsidyv361550b3	ark:/81055/vdc_00000000A02C
001612203	014860502	lsidyv361b3096	ark:/81055/vdc_00000000A422
001612657	014860503	lsidyv36018332	ark:/81055/vdc_000000009726
001614324	014860504	lsidyv36151574	ark:/81055/vdc_000000009F8A
001614459	014860505	lsidyv3600f678	ark:/81055/vdc_00000000968A
001620574	014860506	lsidyv3600b204	ark:/81055/vdc_0000000095EE
001624156	014860507	lsidyv361577ed	ark:/81055/vdc_00000000A05C
001625025	014860508	lsidyv362c0b82,lsidyv362be8fa	ark:/81055/vdc_00000000ACE0,ark:/81055/vdc_00000000ACDA
001625030	014860509	lsidyv3dba94ef	ark:/81055/vdc_000000009A6E
001629746	014860510	lsidyv3600018e	ark:/81055/vdc_00000000958E
001630966	014860511	lsidyv36285be5	ark:/81055/vdc_00000000ABA8
001634852	014860512	lsidyv35ff40a7	ark:/81055/vdc_0000000094D4
001635663	014860513	lsidyv36345d4f	ark:/81055/vdc_00000000B166
001637798	014860514	lsidyv360565bc	ark:/81055/vdc_000000009A20
001641831	014860515	lsidyv3623c457	ark:/81055/vdc_00000000A8A8
001643871	014860516	lsidyv361abbf2	ark:/81055/vdc_00000000A3DA
001644663	014860517	lsidyv3618a3e9	ark:/81055/vdc_00000000A290
001649827	014860518	lsidyv36304cba	ark:/81055/vdc_00000000AE84
001650986	014860519	lsidyv36312f38	ark:/81055/vdc_00000000AF4A
001651015	014860520	lsidyv36307e72,lsidyv3630d0fe	ark:/81055/vdc_00000000AEA2,ark:/81055/vdc_00000000AEEA
001651540	014860521	lsidyv36229d5f	ark:/81055/vdc_00000000A7E2
001654286	014860522	lsidyv36365a8a	ark:/81055/vdc_00000000B27A
001660099	014860523	lsidyv3631558c	ark:/81055/vdc_00000000AF5C
001661228	014860524	lsidyv360644f2,lsidyv360639a2	ark:/81055/vdc_000000009AB0,ark:/81055/vdc_000000009A9E
001668443	014860525	lsidyv363b3dc3	ark:/81055/vdc_00000000B586
001673549	014860526	lsidyv362763ce	ark:/81055/vdc_00000000AAB8
001675210	014860527	lsidyv36326f58	ark:/81055/vdc_00000000B01C
001677059	014860528	lsidyv3614e039	ark:/81055/vdc_000000009F3C
001678432	014860529	lsidyv3615275d	ark:/81055/vdc_000000009F9C
001682030	014860530	lsidyv36369f7b	ark:/81055/vdc_00000000B298
001690423	014860531	lsidyv36224dd7,lsidyv36228f50,lsidyv36228212,lsidyv3dc02ac5,lsidyv3622aeec,lsidyv3dc04334,lsidyv3663f0b0	ark:/81055/vdc_00000000A7B2,ark:/81055/vdc_00000000A7DC,ark:/81055/vdc_00000000A7D6,ark:/81055/vdc_00000000A848,ark:/81055/vdc_00000000A7EE,ark:/81055/vdc_00000000A84E,ark:/81055/vdc_00000000CFCC
001692002	014860532	lsidyv36352925	ark:/81055/vdc_00000000B1D2
001693422	014860533	lsidyv3632631b	ark:/81055/vdc_00000000B016
001711419	014860534	lsidyv3614ce83	ark:/81055/vdc_000000009F18
001711827	014860535	lsidyv3609ac5c	ark:/81055/vdc_000000009CDE
001732023	014860536	lsidyv35fea43c	ark:/81055/vdc_0000000093F6
001740753	014860537	lsidyv3601531e	ark:/81055/vdc_000000009702
001742163	014860538	lsidyv3dc08b7f	ark:/81055/vdc_00000000A8A2
001743447	014860539	lsidyv36023d63	ark:/81055/vdc_000000009780
001745265	014860540	lsidyv3628c114	ark:/81055/vdc_00000000AC0E
001749933	014860541	lsidyv3626c336	ark:/81055/vdc_00000000AA4C
001756051	014860542	lsidyv3632e8c8,lsidyv3632fde3	ark:/81055/vdc_00000000B058,ark:/81055/vdc_00000000B06A
001757134	014860543	lsidyv360a13c9	ark:/81055/vdc_000000009D2C
001759047	014860544	lsidyv36217316	ark:/81055/vdc_00000000A72E
001760054	014860545	lsidyv36065f8e	ark:/81055/vdc_000000009ABC
001760800	014860546	lsidyv3637e47a	ark:/81055/vdc_00000000B35E
001762496	014860547	lsidyv3614e31b	ark:/81055/vdc_000000009F48
001763510	014860548	lsidyv3600dac6	ark:/81055/vdc_000000009648
001769557	014860549	lsidyv360bfe16	ark:/81055/vdc_000000009E70
001776379	014860550	lsidyv361bc318	ark:/81055/vdc_00000000A476
001780573	014860551	lsidyv362ac116	ark:/81055/vdc_00000000AC9E
001781678	014860552	lsidyv3614e59d	ark:/81055/vdc_000000009F54
001785745	014860553	lsidyv36194a58	ark:/81055/vdc_00000000A2FC
001786737	014860554	lsidyv362748f3	ark:/81055/vdc_00000000AA8E
001801851	014860555	lsidyv3627743e	ark:/81055/vdc_00000000AAC4
001820835	014860556	lsidyv36016982	ark:/81055/vdc_00000000971A
001828083	014860557	lsidyv363ae627,lsidyv36406568	ark:/81055/vdc_00000000B556,ark:/81055/vdc_00000000BA72
001828087	014860558	lsidyv36076c2c	ark:/81055/vdc_000000009B7C
001831262	014860559	lsidyv35feb03c	ark:/81055/vdc_000000009438
001834905	014860560	lsidyv36342653	ark:/81055/vdc_00000000B130
001835467	014860561	lsidyv3603413e	ark:/81055/vdc_000000009876
001839969	014860562	lsidyv361aa90b	ark:/81055/vdc_00000000A3BC
001852760	014860563	lsidyv362681a8	ark:/81055/vdc_00000000AA3A
001857936	014860564	lsidyv361b5300	ark:/81055/vdc_00000000A43A
001859187	014860565	lsidyv360198d2	ark:/81055/vdc_000000009738
001863235	014860566	lsidyv362fc893	ark:/81055/vdc_00000000AE42
001867520	014860567	lsidyv35ff532f	ark:/81055/vdc_0000000094E0
001890613	014860568	lsidyv36034c4f	ark:/81055/vdc_000000009894
001890805	014860569	lsidyv362376b9	ark:/81055/vdc_00000000A87E
001890808	014860570	lsidyv3619d039	ark:/81055/vdc_00000000A350
001900216	014860571	lsidyv36346094	ark:/81055/vdc_00000000B16C
001900217	014860572	lsidyv36067baa	ark:/81055/vdc_000000009ACE
001900218	014860573	lsidyv363483d7	ark:/81055/vdc_00000000B190
001900558	014860574	lsidyv3625ee33	ark:/81055/vdc_00000000A9E0
001901067	014860575	lsidyv36279822	ark:/81055/vdc_00000000AAF4
001903585	014860576	lsidyv36305dcd	ark:/81055/vdc_00000000AE90
001903586	014860577	lsidyv3630c04b	ark:/81055/vdc_00000000AEDE
001905484	014860578	lsidyv361a2d6b	ark:/81055/vdc_00000000A380
001905811	014860579	lsidyv361c6445	ark:/81055/vdc_00000000A4D6
001912204	014860580	lsidyv3622f074	ark:/81055/vdc_00000000A80C
001918160	014860581	lsidyv363a8072	ark:/81055/vdc_00000000B526
001925467	014860582	lsidyv360302f3	ark:/81055/vdc_0000000097FE
001928613	014860583	lsidyv360564b7	ark:/81055/vdc_000000009A1A
001928904	014860584	lsidyv363028a2,lsidyv36304408	ark:/81055/vdc_00000000AE72,ark:/81055/vdc_00000000AE7E
001929139	014860585	lsidyv3db378cb	ark:/81055/vdc_000000009858
001929347	014860586	lsidyv3600eabc	ark:/81055/vdc_00000000965A
001930759	014860587	lsidyv36362180	ark:/81055/vdc_00000000B256
001937245	014860588	lsidyv361b0f19	ark:/81055/vdc_00000000A410
001938609	014860589	lsidyv3627b8ab	ark:/81055/vdc_00000000AB24
001955565	014860590	lsidyv3600daff	ark:/81055/vdc_00000000964E
001955879	014860591	lsidyv3625600a	ark:/81055/vdc_00000000A998
001956548	014860592	lsidyv36334b19	ark:/81055/vdc_00000000B094
